Name                                 IS_Rad        IS_x        IS_y        IS_z      ES_Rad        ES_x        ES_y        ES_z      Acoeff  Sphericity         BSR    Round DP  Round MaxC      Length       Width       Thick          D2          D3    Corey SF         ASF         MPS         ESF     Hofmann
MA108A-7-fine-anm-00118.dat          0.0651     -0.0398      0.0102     0.00259       0.137     0.00178     0.00934     0.00309         inf       0.815       0.476       0.794        0.32       0.273       0.211       0.167       0.211       0.167       0.695       0.965       0.785       0.754       0.982
MA108A-7-fine-anm-00119.dat            0.11     -0.0304     0.00384    -0.00585        0.19      0.0039       0.012     0.00917         inf        0.88        0.58       0.866       0.334       0.381       0.322       0.271       0.322       0.271       0.772       0.983       0.842       0.826       0.991
MA108A-7-fine-anm-00120.dat          0.0903      0.0736     0.00929    -0.00937       0.233     0.00188     -0.0299     0.00189         inf       0.829       0.388       0.775       0.417       0.467       0.285       0.214       0.285       0.214       0.587        0.92       0.701       0.631       0.952
MA108A-7-fine-anm-00121.dat          0.0721     0.00225     0.00691     0.00461       0.141     0.00389    -0.00612    -0.00772         inf       0.807        0.51       0.787       0.303       0.281       0.207       0.183       0.207       0.183        0.76       0.973       0.833       0.805       0.984
MA108A-7-fine-anm-00122.dat           0.103      0.0171     -0.0207    1.65e-18        0.19    -0.00703    0.000888     0.00857         inf        0.87        0.54       0.854       0.327       0.379       0.283       0.235       0.283        0.24       0.732        0.97       0.812       0.783       0.983
MA108A-7-fine-anm-00123.dat          0.0834   -0.000121    -0.00193     0.00351       0.166     0.00326     -0.0171     0.00819         inf       0.851       0.502       0.833        0.32       0.333       0.253        0.22       0.251       0.217       0.749       0.974       0.825       0.798       0.985
MA108A-7-fine-anm-00124.dat          0.0698     -0.0112      0.0135      0.0011       0.139      0.0013   -0.000944     -0.0127         inf        0.81       0.501        0.79       0.321       0.278       0.247       0.202       0.247       0.202        0.77       0.984        0.84       0.826       0.992
MA108A-7-fine-anm-00125.dat          0.0691     0.00323    -0.00993     0.00663        0.15    -0.00133     0.00698      0.0151         inf       0.792        0.46       0.767       0.351       0.295       0.268       0.179       0.268       0.179       0.637       0.957       0.741        0.71       0.981
MA108A-7-fine-anm-00126.dat          0.0766     0.00473     -0.0026    -0.00214       0.138     0.00399    -0.00847     0.00118         inf       0.821       0.556        0.81       0.278       0.274       0.238       0.207       0.238       0.207       0.812       0.989        0.87       0.859       0.994
MA108A-7-fine-anm-00127.dat          0.0959      0.0183      0.0101     0.00264       0.165     -0.0115      0.0108    9.68e-19         inf       0.855       0.581       0.843       0.312       0.329       0.253       0.264       0.253       0.264       0.915       0.989       0.942       0.929       0.994
MA108A-7-fine-anm-00128.dat          0.0811    -0.00974     -0.0025    -0.00945       0.152    -0.00502    -0.00606     0.00951         inf       0.835       0.532        0.82       0.294       0.304       0.225       0.208       0.215       0.224       0.878       0.981       0.917       0.895       0.989
MA108A-7-fine-anm-00129.dat          0.0708     -0.0263    -0.00675     0.00171       0.142      0.0109      0.0103    -0.00286         inf       0.818         0.5         0.8       0.306       0.284       0.247       0.185       0.245       0.187       0.709       0.973       0.795       0.773       0.987
MA108A-7-fine-anm-00130.dat          0.0632      0.0172      0.0161     -0.0111       0.147    -0.00575     -0.0122     -0.0127         inf       0.802        0.43       0.774       0.317       0.297       0.203       0.174       0.202       0.185       0.754       0.966       0.828       0.792       0.979
MA108A-7-fine-anm-00131.dat          0.0678      0.0218      0.0159     0.00341       0.142   -0.000387     0.00615    0.000388         inf       0.819       0.479       0.798       0.325       0.274       0.255       0.195       0.255       0.195       0.735        0.98       0.815       0.798       0.991
MA108A-7-fine-anm-00133.dat           0.117      0.0329           0      0.0107       0.205     -0.0121     0.00882     -0.0124         inf       0.881       0.568       0.867       0.363       0.399       0.378       0.294       0.376       0.293       0.756       0.984        0.83       0.816       0.992
MA108A-7-fine-anm-00134.dat          0.0791     -0.0227     -0.0357    -0.00266       0.237      0.0156      0.0331      0.0023         inf       0.721       0.334       0.651       0.388       0.478       0.254       0.192       0.254       0.192       0.553       0.896       0.674       0.581       0.931
MA108A-7-fine-anm-00135.dat          0.0819       -0.13     -0.0165    -0.00827       0.254      0.0205      0.0323      0.0278         inf       0.754       0.323       0.656       0.435       0.509       0.275       0.184       0.272       0.189       0.508       0.879       0.637       0.539       0.923
MA108A-7-fine-anm-00136.dat          0.0646     0.00702    -0.00278    0.000475        0.13      0.0016     0.00492    -0.00551         inf       0.816       0.498       0.799       0.312       0.262       0.226       0.173       0.226       0.173       0.712       0.974       0.798       0.776       0.987
MA108A-7-fine-anm-00137.dat          0.0647     -0.0383     4.7e-18     0.00241       0.167     0.00796      0.0245     -0.0213         inf       0.768       0.387       0.721       0.331       0.336       0.194       0.167       0.193       0.162       0.635       0.928       0.739       0.667       0.953
MA108A-7-fine-anm-00138.dat          0.0779     -0.0162     0.00416    -0.00544        0.16     0.00347      0.0019     0.00327         inf       0.829       0.488       0.806       0.321        0.32       0.228       0.175       0.228       0.175       0.647       0.949       0.748       0.703       0.972
MA108A-7-fine-anm-00140.dat           0.117      0.0137     -0.0292     0.00407       0.198   -2.17e-05    0.000345     0.00107         inf       0.898       0.593       0.884       0.359       0.396       0.373        0.27       0.373        0.27       0.702       0.974        0.79       0.769       0.988
MA108A-7-fine-anm-00141.dat           0.095     -0.0161     -0.0253    -0.00379       0.201     0.00455           0      -0.014         inf       0.859       0.472       0.833       0.362       0.403       0.297       0.243       0.294       0.243       0.705       0.964       0.792       0.758        0.98
MA108A-7-fine-anm-00142.dat          0.0954     0.00508    0.000642     0.00203       0.161    -0.00961     -0.0151      0.0071         inf       0.858       0.591       0.845       0.295       0.322       0.267       0.238       0.267       0.238       0.811       0.987        0.87       0.856       0.993
MA108A-7-fine-anm-00143.dat          0.0738       0.025    -0.00642    -0.00663       0.135     -0.0126     0.00692     0.00676         inf       0.818       0.548       0.804       0.279       0.269       0.206       0.183         0.2        0.19        0.82       0.981       0.876       0.854       0.989
MA108A-7-fine-anm-00144.dat          0.0795      -0.017    -0.00936    1.19e-18       0.163     0.00113      0.0179     1.1e-18         inf       0.815       0.488       0.791       0.309       0.326       0.232       0.186       0.231       0.179       0.652        0.95       0.752       0.708       0.972
MA108A-7-fine-anm-00145.dat          0.0682     0.00346     -0.0107     0.00444       0.148    -0.00112     0.00239     0.00145         inf       0.826       0.459       0.796        0.37       0.297       0.268       0.165       0.268       0.165       0.584       0.939       0.698       0.659       0.974
MA108A-7-fine-anm-00146.dat          0.0756        0.04     -0.0103      0.0026       0.183     -0.0107    1.31e-18     -0.0114         inf        0.81       0.412       0.775        0.34       0.368       0.248       0.185       0.248       0.185       0.612       0.936        0.72       0.666       0.964
MA108A-7-fine-anm-00147.dat          0.0854    -0.00234      0.0123     0.00687       0.159    -0.00295     0.00117     -0.0124         inf       0.841       0.538       0.823        0.33       0.315       0.284        0.19       0.284        0.19       0.635       0.956       0.739       0.708       0.981
MA108A-7-fine-anm-00148.dat          0.0745     -0.0085      0.0134    -0.00746       0.154     0.00517    -0.00815    -0.00382         inf       0.818       0.485       0.796       0.318       0.311       0.252       0.195       0.247       0.196       0.708       0.969       0.794       0.767       0.984
MA108A-7-fine-anm-00149.dat           0.084     -0.0272     -0.0329     -0.0054       0.212     0.00364      0.0191     0.00631         inf       0.818       0.395       0.776       0.393       0.426       0.321       0.211        0.32       0.213       0.578       0.931       0.694       0.644       0.966
MA108A-7-fine-anm-00150.dat          0.0669     0.00259      0.0136    -0.00355       0.155    -0.00597     -0.0127      0.0066         inf       0.802       0.431       0.771       0.341       0.311       0.249       0.172       0.247       0.168       0.605       0.943       0.716       0.674       0.973
MA108A-7-fine-anm-00151.dat          0.0757     -0.0193    -0.00496    -0.00512       0.142     -0.0101    1.24e-18    -0.00329         inf       0.827       0.534       0.816       0.283       0.284       0.231         0.2       0.231         0.2       0.782       0.982       0.848       0.831        0.99
MA108A-7-fine-anm-00152.dat           0.072      0.0211      0.0153     0.00497       0.148    -0.00875    -0.00481     -0.0106         inf        0.82       0.485         0.8       0.338       0.288       0.252       0.197       0.252       0.195       0.726       0.977       0.808       0.788       0.989
MA108A-7-fine-anm-00153.dat          0.0671    -0.00979    -0.00124    0.000621       0.154    -0.00196      0.0103     -0.0144         inf       0.799       0.437       0.774       0.341       0.302       0.245       0.177       0.245       0.177        0.65       0.957       0.751       0.717       0.979
MA108A-7-fine-anm-00154.dat          0.0623      0.0288    -0.00739     0.00762       0.138    0.000793     0.00125      0.0235         inf       0.761       0.451       0.741       0.318       0.276       0.208       0.194       0.202       0.194       0.823        0.98       0.878       0.855       0.988
MA108A-7-fine-anm-00155.dat          0.0694      -0.031    -0.00392    1.91e-18       0.164    -0.00388     -0.0203     -0.0114         inf       0.794       0.423       0.769       0.322        0.33       0.217       0.179       0.217       0.179       0.668       0.949       0.764       0.714       0.969
MA108A-7-fine-anm-00156.dat          0.0874      0.0916           0    5.61e-18       0.225     -0.0242     0.00305     -0.0134         inf       0.784       0.389       0.724       0.393       0.452       0.275       0.204       0.271       0.204       0.583       0.917       0.698       0.625       0.949
MA108A-7-fine-anm-00157.dat          0.0891      -0.022      -0.016     0.00884       0.163     0.00974    -0.00915     -0.0111         inf       0.841       0.548       0.825        0.32       0.324       0.281       0.215       0.277       0.218       0.726       0.976       0.808       0.787       0.988
MA108A-7-fine-anm-00158.dat          0.0749     0.00443     -0.0136   -0.000902       0.146     -0.0173    -0.00684     -0.0102         inf       0.784       0.515       0.767       0.307       0.283       0.277       0.209       0.276       0.201       0.722       0.978       0.804       0.787        0.99
MA108A-7-fine-anm-00159.dat           0.117       0.036    -0.00455     0.00228       0.256     -0.0216    2.65e-18    1.32e-18         inf       0.804       0.458       0.769        0.36       0.512       0.351       0.297       0.351       0.297         0.7       0.958       0.789       0.747       0.975
MA108A-7-fine-anm-00160.dat          0.0852     -0.0169    2.07e-18     0.00433       0.148     -0.0023    -0.00707    -0.00142         inf       0.845       0.574       0.833       0.315       0.293       0.259       0.189       0.255       0.217       0.794       0.987       0.857       0.845       0.993
MA108A-7-fine-anm-00161.dat          0.0887    -0.00389    -0.00827   -0.000575       0.145    0.000517     0.00271     0.00697         inf       0.852       0.613       0.843        0.29       0.286       0.263       0.215       0.263       0.215       0.783       0.987       0.849       0.838       0.994
MA108A-7-fine-anm-00162.dat          0.0616      0.0422           0    2.58e-18       0.154    -0.00213      0.0112      0.0107         inf       0.782       0.398       0.748       0.327        0.31       0.219        0.16       0.219        0.16       0.614        0.94       0.722       0.673       0.967
MA108A-7-fine-anm-00163.dat          0.0866     -0.0249    3.05e-18     0.00809       0.142     0.00422     0.00665    -0.00312         inf       0.852       0.611       0.842       0.283       0.283       0.218       0.224       0.218       0.224       0.903       0.988       0.934       0.921       0.993
MA108A-7-fine-anm-00164.dat          0.0774     0.00278     0.00261    -0.00024       0.139    -0.00109     -0.0174    -0.00566         inf       0.844       0.556       0.829       0.306       0.278       0.218       0.179       0.213       0.175        0.72        0.97       0.804       0.775       0.984
MA108A-7-fine-anm-00165.dat          0.0697     -0.0873    1.07e-17     0.00549       0.194    -0.00435     0.00686    -0.00209         inf       0.777       0.358       0.735       0.383       0.393       0.247        0.25       0.246       0.251       0.809       0.964       0.868       0.826       0.977
MA108A-7-fine-anm-00166.dat          0.0729      0.0419     -0.0107     0.00272       0.185     0.00322      0.0169     0.00217         inf       0.798       0.395       0.752       0.355       0.369        0.22       0.184       0.218       0.181       0.639       0.932       0.742       0.674       0.956
MA108A-7-fine-anm-00167.dat          0.0979      0.0119     0.00656      0.0128       0.191     0.00298      0.0028    -0.00744         inf       0.874       0.513       0.853       0.359       0.382       0.306       0.247       0.306       0.247       0.724       0.973       0.806       0.782       0.986
MA108A-7-fine-anm-00168.dat          0.0947     -0.0112     0.00288    -0.00146       0.149     0.00512    -0.00203     0.00303         inf       0.876       0.635       0.868       0.296       0.294       0.266       0.235       0.264       0.234       0.839       0.992        0.89       0.882       0.996
MA108A-7-fine-anm-00169.dat          0.0768      0.0196      0.0237     0.00588       0.149    -0.00512     -0.0158    -0.00426         inf       0.841       0.517       0.823       0.309       0.299       0.243        0.19       0.243        0.19       0.705        0.97       0.792       0.766       0.985
MA108A-7-fine-anm-00170.dat          0.0701      0.0222     -0.0028    -0.00283       0.136    -0.00216     -0.0113    0.000727         inf       0.818       0.515         0.8       0.298       0.273       0.205       0.193       0.205       0.193       0.814       0.981       0.872       0.851       0.989
MA108A-7-fine-anm-00172.dat           0.114      0.0212     0.00545     0.00562         0.2    -0.00223     0.00351     -0.0105         inf       0.871       0.568       0.855       0.349       0.384       0.344       0.301       0.344       0.301       0.827       0.991       0.881       0.873       0.996
MA108A-7-fine-anm-00173.dat          0.0844     0.00214    0.000849    0.000913       0.247     -0.0187     0.00236      0.0104         inf       0.771       0.342        0.71       0.343       0.496       0.229       0.217       0.229       0.217       0.643       0.903       0.745        0.64       0.929
MA108A-7-fine-anm-00174.dat          0.0743     -0.0147     0.00186   -0.000932       0.155     0.00434    -0.00239    -0.00599         inf       0.822        0.48       0.799        0.32       0.312       0.243       0.187       0.243       0.187       0.678       0.962       0.772        0.74        0.98
MA108A-7-fine-anm-00175.dat          0.0703    -0.00637    -0.00599    5.35e-19       0.155    -0.00559      0.0119     -0.0052         inf       0.813       0.453        0.79       0.322        0.31       0.256       0.189       0.256       0.187       0.664       0.962       0.761       0.731       0.981
MA108A-7-fine-anm-00176.dat          0.0653     0.00233     0.00169     0.00238       0.139    -0.00388    -0.00611    -0.00771         inf       0.788       0.469       0.759       0.332       0.277        0.23       0.154        0.23       0.154       0.612       0.947       0.721       0.683       0.975
MA108A-7-fine-anm-00177.dat          0.0792       0.115     -0.0296    7.29e-18       0.308     -0.0475     -0.0188     0.00321         inf       0.721       0.257       0.625       0.405       0.623       0.276       0.179        0.27       0.177       0.431       0.821       0.571       0.437       0.874
MA108A-7-fine-anm-00178.dat          0.0867     -0.0154     -0.0243     0.00181        0.16     0.00385     0.00607     0.00338         inf       0.846       0.543       0.826       0.321       0.319       0.295       0.214       0.295       0.212        0.69       0.971       0.781       0.758       0.987
MA108A-7-fine-anm-00180.dat          0.0591     -0.0506     0.00639    -0.00321       0.142      0.0027     0.00253     0.00786         inf       0.795       0.415       0.761        0.34       0.285        0.24       0.152        0.24       0.152       0.581       0.937       0.696       0.654       0.971
MA108A-7-fine-anm-00181.dat          0.0696     -0.0137      0.0216     0.00488       0.153    -0.00212    -0.00334    -0.00842         inf        0.81       0.454        0.78       0.343       0.306       0.227       0.176       0.227       0.178       0.674       0.958       0.769       0.732       0.977
MA108A-7-fine-anm-00182.dat          0.0908   -0.000646     0.00339   -0.000658       0.144    -0.00438     0.00411      0.0064         inf        0.88       0.631        0.87       0.315       0.287       0.255       0.205       0.243       0.204       0.774       0.983       0.843       0.827       0.991
MA108A-7-fine-anm-00183.dat          0.0705     0.00153     0.00803    -0.00103        0.15      0.0039     -0.0083      0.0145         inf       0.812       0.471       0.785       0.325         0.3       0.209       0.185       0.209       0.185       0.737       0.966       0.816       0.781        0.98
MA108A-7-fine-anm-00184.dat          0.0854     0.00171      0.0272    -0.00344       0.156    0.000361    -0.00573    -0.00611         inf        0.85       0.547       0.833       0.332       0.311       0.291       0.212        0.29       0.211       0.703       0.974        0.79        0.77       0.988
MA108A-7-fine-anm-00185.dat          0.0841      0.0101    -0.00555    0.000725       0.163     0.00605    -0.00731     -0.0149         inf       0.845       0.517       0.825       0.318       0.325       0.235       0.196        0.23       0.199        0.73       0.966       0.811       0.776        0.98
MA108A-7-fine-anm-00186.dat          0.0797      0.0872           0       0.011       0.223     0.00252      0.0132    -0.00852         inf        0.81       0.357       0.762       0.422       0.448       0.338       0.201       0.338       0.201       0.516       0.905       0.643       0.583       0.955
MA108A-7-fine-anm-00187.dat          0.0795      0.0278      0.0261    -0.00481       0.185    -0.00751     -0.0231      0.0154         inf       0.833        0.43       0.803       0.358       0.371       0.254       0.191       0.254       0.191       0.622        0.94       0.729       0.677       0.966
MA108A-7-fine-anm-00188.dat          0.0619       0.026      0.0314      0.0105       0.165   -0.000798   -0.000965    -0.00992         inf       0.787       0.375        0.74       0.402       0.329        0.27       0.156       0.269       0.157       0.526       0.913       0.652       0.599       0.961
MA108A-7-fine-anm-00189.dat           0.102    -0.00186     -0.0296     -0.0117       0.213    -0.00106     0.00128      0.0265         inf       0.865       0.479        0.84       0.368       0.427       0.319       0.251       0.319       0.251        0.68        0.96       0.774       0.738       0.979
MA108A-7-fine-anm-00190.dat          0.0722      0.0285     0.00731     0.00371       0.144     0.00221     0.00679     0.00453         inf       0.828       0.502       0.813       0.315       0.293       0.228       0.186       0.228       0.186        0.72       0.971       0.804       0.777       0.984
MA108A-7-fine-anm-00192.dat          0.0735     -0.0768      0.0097     -0.0199       0.206      0.0115     -0.0108      0.0149         inf       0.727       0.356       0.651       0.395       0.414       0.272       0.183       0.272       0.183       0.545       0.911       0.667         0.6       0.951
MA108A-7-fine-anm-00193.dat          0.0744    0.000901     -0.0143     0.00368       0.133      0.0072    -0.00676    6.04e-19         inf       0.837        0.56       0.828       0.286       0.261       0.231       0.214       0.231       0.214       0.872       0.994       0.913       0.907       0.997
MA108A-7-fine-anm-00194.dat          0.0908      0.0235           0     0.00297       0.172     -0.0142    -0.00363     -0.0177         inf       0.867       0.529       0.847       0.361       0.342       0.315       0.191       0.315       0.191       0.581       0.939       0.696       0.657       0.974
MA108A-7-fine-anm-00195.dat          0.0714        0.02    -0.00514     -0.0053       0.158   -0.000697      0.0111     -0.0061         inf       0.804       0.452       0.779       0.339       0.314       0.243       0.188       0.243       0.188       0.682       0.963       0.775       0.742        0.98
MA108A-7-fine-anm-00196.dat           0.074     0.00348     -0.0554     0.00701       0.178      0.0022      0.0115     0.00148         inf       0.795       0.416       0.752       0.393       0.346       0.303       0.188         0.3       0.191       0.593       0.942       0.705       0.666       0.974
MA108A-7-fine-anm-00197.dat           0.106     0.00737     -0.0157       0.011       0.185    -0.00203     0.00431     -0.0249         inf       0.865       0.572       0.851       0.323       0.368       0.319       0.254       0.319       0.248       0.723       0.976       0.805       0.785       0.988
MA108A-7-fine-anm-00198.dat          0.0678      0.0014   -0.000177     0.00222       0.138    -0.00414    0.000523     0.00196         inf       0.793        0.49       0.772       0.323       0.276       0.227       0.169       0.224       0.175       0.704        0.97       0.792       0.765       0.985
MA108A-7-fine-anm-00199.dat          0.0747    -0.00695     0.00382    -0.00577       0.141      0.0153     0.00394    -0.00302         inf       0.809       0.528       0.794       0.292        0.28       0.222       0.205       0.221         0.2       0.804       0.983       0.865       0.847       0.991
MA108A-7-fine-anm-00200.dat          0.0953     -0.0013      0.0207     -0.0013         0.2    -0.00562    -0.00886     0.00762         inf       0.826       0.476         0.8       0.363         0.4       0.299       0.219       0.297        0.22       0.638        0.95       0.741       0.699       0.974
MA108A-7-fine-anm-00201.dat          0.0864    0.000685    0.000498    0.000162       0.156     0.00235      0.0123    -0.00913         inf       0.853       0.555       0.839       0.322       0.311       0.235       0.212       0.234       0.219       0.812       0.981        0.87       0.849       0.989
MA108A-7-fine-anm-00202.dat           0.108     -0.0461     -0.0182      0.0127       0.208    0.000228     0.00363    -0.00918         inf       0.873       0.521       0.849       0.379       0.416       0.382       0.246       0.382        0.25       0.628       0.955       0.733       0.702        0.98
MA108A-7-fine-anm-00203.dat          0.0988     -0.0179     -0.0283     0.00423       0.241     0.00775      0.0165    -0.00115         inf        0.83        0.41       0.792       0.418       0.483        0.38       0.238        0.38       0.238       0.556       0.924       0.676       0.625       0.965
MA108A-7-fine-anm-00204.dat          0.0836     0.00916           0      0.0111       0.164     0.00155     -0.0247    1.51e-18         inf       0.826       0.511       0.809       0.305       0.328       0.242       0.235       0.241       0.235       0.835       0.981       0.887       0.866       0.989
MA108A-7-fine-anm-00205.dat          0.0941     0.00267     0.00821    -0.00475       0.155    -0.00378    -0.00208     0.00785         inf       0.858       0.608       0.849       0.312       0.307       0.278       0.259       0.275        0.27       0.929       0.997       0.952       0.949       0.999
MA108A-7-fine-anm-00206.dat          0.0819      0.0234           0    -0.00761       0.168     -0.0114     1.4e-18      0.0121         inf       0.803       0.487       0.785       0.301       0.337       0.222       0.227        0.22       0.232       0.853       0.972         0.9       0.866       0.983
MA108A-7-fine-anm-00207.dat          0.0811    0.000661      0.0105     -0.0112       0.158    -0.00617    -0.00746     0.00909         inf       0.832       0.513       0.813       0.325        0.31       0.252       0.223       0.252       0.223       0.799       0.984       0.861       0.845       0.991
MA108A-7-fine-anm-00208.dat          0.0954      0.0596      0.0153     -0.0244       0.234     -0.0199     -0.0241      0.0333         inf       0.786       0.408       0.733       0.353       0.474       0.266       0.245       0.262       0.244       0.692       0.935       0.782       0.711       0.956
MA108A-7-fine-anm-00209.dat          0.0748    -0.00354     -0.0185    -0.00485       0.139    -0.00386     -0.0082      0.0165         inf       0.824        0.54       0.813        0.29       0.262       0.244       0.196       0.244       0.197       0.781       0.987       0.848       0.837       0.994
MA108A-7-fine-anm-00210.dat          0.0705     -0.0291     -0.0274     0.00763       0.162    -0.00223     0.00473    -0.00432         inf       0.821       0.434       0.793       0.351        0.33       0.291       0.178       0.291       0.178       0.575       0.935       0.691        0.65       0.972
MA108A-7-fine-anm-00211.dat          0.0748      0.0195           0     0.00373       0.149     -0.0061    -0.00737      0.0045         inf       0.814       0.502       0.795       0.309       0.302       0.256       0.203       0.256       0.203        0.73       0.976        0.81        0.79       0.988
MA108A-7-fine-anm-00212.dat           0.101     -0.0403       0.016    2.66e-18       0.263     0.00968           0     0.00909         inf       0.841       0.383       0.788        0.42       0.526       0.282        0.24       0.276       0.253       0.665       0.924       0.762        0.68       0.947
MA108A-7-fine-anm-00213.dat          0.0729      0.0273       0.015     -0.0101       0.153     -0.0149       0.018    1.43e-18         inf       0.808       0.477       0.785       0.319       0.303       0.227       0.195       0.227       0.195       0.742       0.972        0.82       0.792       0.984
MA108A-7-fine-anm-00214.dat          0.0982     -0.0686      0.0498      0.0275       0.291      0.0252    -0.00648     -0.0278         inf       0.753       0.338        0.65       0.448       0.585       0.352       0.222       0.331       0.237       0.538       0.896       0.661       0.575       0.935
MA108A-7-fine-anm-00215.dat          0.0683     -0.0171     0.00938    -0.00123       0.155   -0.000948     -0.0151    9.25e-19         inf       0.799       0.441       0.777       0.314        0.31       0.233       0.175       0.232       0.171       0.638        0.95       0.741         0.7       0.974
MA108A-7-fine-anm-00216.dat          0.0952     -0.0141      0.0103    -0.00333       0.174   -0.000892    0.000838    -0.00969         inf        0.86       0.547       0.845       0.321       0.348       0.287       0.249       0.287       0.249       0.787       0.984       0.853       0.836       0.991
MA108A-7-fine-anm-00217.dat          0.0703     -0.0165    -0.00654    -0.00456       0.131     0.00374     0.00794      0.0222         inf       0.772       0.538       0.757       0.278       0.261       0.218        0.21       0.217        0.21       0.881       0.992       0.919        0.91       0.996
MA108A-7-fine-anm-00218.dat          0.0737      0.0122    -0.00314     0.00594       0.142     -0.0022     2.7e-19    -0.00556         inf       0.802       0.519       0.784       0.292       0.282       0.229       0.195       0.227       0.197        0.78       0.982       0.848       0.829        0.99
MA108A-7-fine-anm-00219.dat           0.071      0.0116     0.00297    -0.00307       0.161    0.000645     -0.0103    6.29e-19         inf       0.815       0.441       0.787       0.322       0.323       0.233       0.181       0.231       0.185       0.679       0.957       0.772       0.733       0.976
MA108A-7-fine-anm-00220.dat           0.171      0.0487     -0.0193     -0.0033       0.372     -0.0724      0.0186      0.0474        4.18       0.839       0.458       0.813        0.43       0.747       0.551       0.453        0.54       0.462       0.728       0.967       0.809       0.776       0.981
MA108A-7-fine-anm-00221.dat          0.0711      0.0141      0.0132    1.18e-18       0.142    -0.00339     0.00087     0.00192         inf       0.832       0.501       0.811       0.324       0.276       0.265        0.18       0.265        0.18       0.665       0.966       0.762       0.737       0.985
MA108A-7-fine-anm-00222.dat           0.129      0.0572     -0.0227     -0.0158       0.261    -0.00555     -0.0171      0.0149         inf       0.886       0.493       0.856       0.408       0.524       0.365        0.31       0.365        0.31       0.709       0.961       0.795       0.757       0.977
MA108A-7-fine-anm-00223.dat          0.0689      0.0172    -0.00442    1.09e-18       0.145     0.00472     0.00187     -0.0198         inf        0.81       0.474       0.789       0.311       0.291       0.213       0.187       0.212       0.199         0.8       0.977       0.862       0.837       0.987
MA108A-7-fine-anm-00224.dat           0.115     0.00852     -0.0103     0.00169       0.232     0.00763      0.0235    1.51e-18         inf       0.841       0.495       0.818       0.328       0.465       0.326       0.287       0.318       0.281       0.731       0.963       0.812       0.773       0.978
MA108A-7-fine-anm-00225.dat          0.0839    -0.00606     -0.0318    -0.00617       0.198    -0.00461      0.0242      0.0116         inf        0.83       0.424        0.79         0.4       0.396       0.301       0.209       0.301       0.209       0.606       0.941       0.716       0.671        0.97
MA108A-7-fine-anm-00226.dat          0.0964      0.0243    -0.00307     -0.0031       0.204    -0.00954     -0.0293     -0.0039         inf       0.862       0.474       0.836       0.373       0.407       0.305       0.212       0.303       0.214       0.609       0.941       0.718       0.673        0.97
MA108A-7-fine-anm-00227.dat          0.0817    -0.00282      -0.006     -0.0017       0.149   -0.000533     0.00847      0.0117         inf       0.829       0.549       0.814       0.297       0.299       0.242       0.215       0.241       0.219       0.817       0.986       0.874       0.859       0.992
MA108A-7-fine-anm-00228.dat           0.108      0.0114     -0.0045    -0.00576       0.168    0.000634     -0.0101    -0.00734         inf       0.894       0.642       0.886       0.301       0.338       0.262       0.271       0.259       0.266       0.899       0.988       0.932       0.918       0.993
MA108A-7-fine-anm-00229.dat          0.0947      0.0327           0     0.00624       0.175    -0.00121    -0.00371     -0.0071         inf       0.861       0.541       0.843       0.337       0.338       0.287       0.226       0.287       0.226       0.726       0.976       0.808       0.787       0.988
MA108A-7-fine-anm-00230.dat            0.09    -0.00107     -0.0169    -0.00436       0.162     0.00578     0.00911      0.0115         inf        0.86       0.557       0.845       0.317       0.322       0.265       0.223       0.264       0.223       0.763        0.98       0.835       0.816        0.99
MA108A-7-fine-anm-00231.dat          0.0692       0.022      0.0207      0.0019       0.133    -0.00124     0.00383    -0.00733         inf        0.81       0.518       0.793       0.315       0.266       0.238       0.184       0.238       0.184       0.729       0.978        0.81       0.792        0.99
MA108A-7-fine-anm-00233.dat          0.0945      0.0258     -0.0142      0.0214       0.191    -0.00437    5.35e-19      -0.011         inf        0.85       0.495       0.825       0.359       0.383       0.312       0.251       0.312       0.251       0.728       0.974       0.809       0.786       0.987
MA108A-7-fine-anm-00234.dat          0.0849     0.00125      0.0199     0.00252       0.154     -0.0097    -0.00911    -0.00626         inf       0.854        0.55       0.839       0.323       0.304       0.259       0.205       0.259       0.205       0.731       0.977       0.811       0.791       0.989
MA108A-7-fine-anm-00235.dat           0.079      0.0278    -0.00352      0.0072       0.149   -0.000855     -0.0136     -0.0248         inf       0.835        0.53       0.821       0.298       0.296       0.234       0.217       0.234       0.217       0.823       0.985       0.878       0.862       0.992
MA108A-7-fine-anm-00236.dat          0.0596      0.0187     -0.0295      0.0022        0.16     0.00474           0    -0.00862         inf       0.789       0.374       0.758       0.351       0.321       0.235       0.158       0.235       0.158       0.576       0.929       0.692        0.64       0.964
MA108A-7-fine-anm-00237.dat           0.105     -0.0629     7.7e-18     0.00794       0.249      0.0478      0.0123     -0.0232         inf       0.775        0.42       0.721       0.381         0.5       0.332       0.255       0.332       0.255       0.626       0.939       0.732       0.677       0.965
MA108A-7-fine-anm-00238.dat          0.0794     -0.0603    7.38e-18    -0.00379       0.226     0.00917     0.00116     -0.0127         inf       0.806       0.352       0.758       0.393       0.454       0.314       0.202       0.314       0.198       0.525       0.905       0.651       0.586       0.951
MA108A-7-fine-anm-00240.dat          0.0728    -0.00614      0.0189     0.00125       0.152    0.000397     0.00122     -0.0102         inf       0.811       0.478       0.788       0.318       0.305       0.243       0.187       0.243       0.187       0.685       0.965       0.777       0.747       0.982
