Name                                 IS_Rad        IS_x        IS_y        IS_z      ES_Rad        ES_x        ES_y        ES_z      Acoeff  Sphericity         BSR    Round DP  Round MaxC      Length       Width       Thick          D2          D3    Corey SF         ASF         MPS         ESF     Hofmann
MA106A-1-fine-anm-00191.dat           0.539     -0.0977      0.0251     -0.0192        1.06      0.0811      -0.098    7.79e-18        5.55       0.875       0.507       0.846        0.49        2.12        1.55        1.35        1.55        1.35       0.746       0.971       0.822       0.792       0.983
MA106A-1-fine-anm-00193.dat           0.628      -0.222     -0.0571     -0.0144        1.16      0.0658        0.14     -0.0502        5.32       0.913        0.54       0.888       0.566        2.33        1.66         1.4        1.66         1.4       0.709       0.963       0.795       0.759       0.979
MA106A-1-fine-anm-00194.dat           0.365      -0.123      -0.116     -0.0106       0.976      0.0583     -0.0321     -0.0805         5.9       0.816       0.374       0.764       0.526        1.95        1.38       0.886        1.37       0.916       0.561       0.921        0.68       0.622       0.959
MA106A-1-fine-anm-00195.dat           0.491     -0.0877      0.0482      0.0325        0.82      0.0625     -0.0454     -0.0491        5.35       0.902         0.6       0.887       0.495        1.58        1.49        1.16        1.49        1.16       0.754       0.983       0.829       0.815       0.992
MA106A-1-fine-anm-00196.dat           0.408     -0.0311       0.049     -0.0422       0.826      -0.043      -0.052       0.123        5.69       0.864       0.494       0.837       0.508        1.65        1.19        1.11        1.18        1.14       0.817       0.977       0.874       0.848       0.986
MA106A-1-fine-anm-00197.dat           0.462         0.3       0.218    2.27e-17         1.1     -0.0635     -0.0767     -0.0324        5.61       0.861       0.418       0.818       0.572        2.16        1.83        1.07        1.82        1.06       0.537       0.918        0.66        0.61       0.964
MA106A-1-fine-anm-00198.dat           0.504       0.133       0.282     -0.0594        1.11      -0.147     -0.0377     -0.0389        5.87       0.841       0.454       0.803       0.508        2.19        1.72        1.25        1.72        1.25       0.641       0.953       0.744       0.707       0.977
MA106A-1-fine-anm-00199.dat           0.345       0.177      0.0454     -0.0723       0.747    -0.00525      0.0275      0.0708        5.58       0.872       0.461       0.833       0.543        1.49         1.2        0.78        1.19       0.793       0.596        0.94       0.708       0.665       0.972
MA106A-1-fine-anm-00200.dat           0.372       0.125      0.0685      -0.018        0.76       -0.05      0.0363    -0.00781        5.76       0.854        0.49       0.827       0.506        1.46        1.24        1.06        1.24        1.02       0.756       0.981        0.83       0.812        0.99
MA106A-1-fine-anm-00201.dat           0.387      0.0219      0.0674      -0.045       0.984    -0.00374      0.0594       0.127        5.82       0.861       0.393       0.811       0.579        1.97        1.36        0.83        1.36        0.83       0.508       0.897       0.637       0.568       0.948
MA106A-1-fine-anm-00202.dat           0.402       -0.18     -0.0712     -0.0122        1.16     -0.0273     -0.0841      -0.139        5.96        0.83       0.347       0.765       0.563        2.33        1.45        0.85        1.45        0.85       0.463       0.867       0.598       0.513       0.929
MA106A-1-fine-anm-00204.dat           0.439     -0.0194       0.102     -0.0065       0.806     -0.0173     -0.0908      0.0366        5.36       0.917       0.544       0.899       0.526        1.62        1.27       0.986        1.22       0.962       0.684       0.962       0.777       0.743        0.98
MA106A-1-fine-anm-00205.dat           0.403       0.381      0.0481    2.35e-17        1.02      -0.082      0.0451     -0.0515        5.96       0.829       0.395       0.781       0.532        2.02        1.62       0.984        1.61        1.01       0.558       0.926       0.678       0.629       0.966
MA106A-1-fine-anm-00207.dat           0.291       0.338      -0.186      0.0737        1.05      0.0289      0.0455     -0.0652        6.57       0.748       0.277       0.658       0.569        2.12        1.88       0.596        1.88       0.602       0.302       0.741        0.45       0.361         0.9
MA106A-1-fine-anm-00208.dat           0.384       0.065        -0.2    1.29e-17        1.11     -0.0288     -0.0885     -0.0369        5.99       0.803       0.344       0.734       0.575        2.19        1.57       0.803        1.56       0.832       0.451       0.866       0.588       0.512       0.937
MA106A-1-fine-anm-00211.dat           0.136      0.0141      0.0222    1.61e-18       0.253    -0.00369    -0.00446     -0.0178         inf       0.879        0.54        0.86       0.356         0.5       0.472       0.319       0.469        0.32        0.66       0.964       0.758       0.732       0.984
MA106A-1-fine-anm-00212.dat           0.384      0.0771      -0.056       0.012       0.746      -0.026     -0.0801      0.0463        5.45       0.872       0.515       0.848       0.487        1.44        1.18       0.892        1.17       0.903       0.697       0.968       0.786       0.759       0.984
MA106A-1-fine-anm-00213.dat           0.346      -0.175      0.0962     -0.0126       0.758        0.05      -0.047      0.0435        5.58        0.85       0.456       0.808        0.52         1.5        1.19       0.737        1.19       0.737       0.551       0.923       0.672       0.622       0.964
MA106A-1-fine-anm-00214.dat            0.49      0.0404     -0.0379    3.39e-18       0.808     -0.0021       0.011    -0.00814         5.4       0.904       0.607       0.889       0.515        1.61        1.42        1.15        1.42        1.14       0.751       0.981       0.826       0.809       0.991
MA106A-1-fine-anm-00215.dat           0.505      -0.234       -0.17       0.115        1.13     -0.0519     -0.0628     -0.0517        5.61       0.872       0.445       0.835       0.571        2.24           2        1.19        1.99        1.17       0.556       0.928       0.676       0.632       0.969
MA106A-1-fine-anm-00216.dat           0.476      -0.185      0.0734     -0.0125       0.846      0.0859      0.0108      0.0407        5.54       0.904       0.563       0.883        0.54        1.67        1.45        1.17        1.45        1.17       0.752       0.981       0.827        0.81       0.991
MA106A-1-fine-anm-00217.dat           0.475      -0.034     -0.0536      0.0525       0.864    -0.00336     -0.0534     -0.0842        5.67       0.872        0.55       0.853       0.486        1.72        1.65        1.24        1.61        1.22       0.734        0.98       0.813       0.797       0.991
MA106A-1-fine-anm-00220.dat           0.338       0.221           0      0.0422       0.846     -0.0551    6.75e-18      0.0456        6.19       0.832       0.399       0.798         0.5        1.71        1.12       0.896        1.02        1.16        0.88       0.963       0.919       0.875       0.977
MA106A-1-fine-anm-00221.dat           0.238        0.25      0.0991      0.0513       0.951     -0.0402     0.00508     0.00774        6.26       0.722        0.25        0.61       0.445        1.92       0.853       0.612       0.853       0.612       0.478       0.847       0.611       0.484        0.89
MA106A-1-fine-anm-00225.dat           0.198       0.127     -0.0505     -0.0445       0.599      0.0135     -0.0213    -0.00999        7.31       0.776       0.331       0.707       0.543        1.18        1.08       0.442        1.08       0.442       0.391       0.828       0.534        0.46       0.932
MA106A-1-fine-anm-00229.dat           0.351      0.0687      0.0831      0.0206       0.926     -0.0467     -0.0993    6.72e-18        6.38        0.79       0.379       0.735       0.513        1.83         1.6       0.767         1.6       0.767       0.449       0.871       0.586       0.522       0.947
MA106A-1-fine-anm-00230.dat           0.327       0.212      -0.117     -0.0306        1.03      -0.106     -0.0134       0.129        6.48       0.753       0.317       0.671       0.526        2.07           2        0.73           2       0.733        0.36       0.801       0.506       0.427       0.923
MA106A-1-fine-anm-00236.dat           0.451     -0.0439     -0.0319      0.0298       0.968      0.0572     0.00722      -0.105        5.72       0.879       0.465       0.849       0.515        1.94        1.42       0.992         1.4        1.05       0.637       0.947        0.74       0.696       0.972
MA106A-1-fine-anm-00238.dat           0.412     -0.0691     -0.0835    -0.00682       0.828    -0.00465       0.074     -0.0538        5.36       0.889       0.497       0.866       0.525        1.66        1.34       0.988        1.32        0.97       0.656       0.958       0.755       0.721       0.979
MA106A-1-fine-anm-00239.dat           0.428       0.248       0.136     -0.0357       0.857     -0.0562      0.0223      0.0285         5.8       0.869       0.499       0.832       0.547        1.72        1.59       0.934        1.57        0.96       0.584        0.94       0.698        0.66       0.974
MA106A-1-fine-anm-00240.dat           0.346      -0.237      -0.223     -0.0205       0.846      0.0749           0      -0.159        6.03       0.847        0.41       0.806       0.521        1.68        1.26       0.823        1.25       0.836       0.576        0.93       0.692       0.641       0.965
MA106A-1-fine-anm-00241.dat           0.426      -0.145      -0.105     -0.0112        1.02       0.144     -0.0569      0.0397        6.01       0.838       0.418       0.795       0.536        1.91        1.74       0.975        1.73       0.979       0.538       0.921       0.662       0.615       0.966
MA106A-1-fine-anm-00242.dat           0.389       0.286      0.0362      -0.055       0.967     -0.0194      -0.102     -0.0658         5.9       0.827       0.402       0.791       0.481        1.94        1.29        1.02        1.29        1.02       0.642       0.943       0.744       0.692       0.967
MA106A-1-fine-anm-00243.dat           0.478       0.411     -0.0519     -0.0523        1.09      -0.131     -0.0337      -0.164        5.62       0.882       0.438       0.852       0.548        2.21        1.56        1.21        1.55        1.25       0.674       0.955       0.769       0.727       0.974
MA106A-1-fine-anm-00245.dat           0.555     -0.0076     -0.0398      0.0381       0.963      -0.024      0.0174     -0.0914        5.51       0.883       0.576       0.865       0.503        1.79        1.56        1.43        1.55        1.43       0.858       0.992       0.903       0.895       0.996
MA106A-1-fine-anm-00246.dat           0.436      -0.725     -0.0916       0.139        1.54       -0.09      -0.191      -0.116        6.24       0.789       0.284       0.709        0.55        3.08        1.77       0.961        1.71        0.98       0.427       0.838       0.567       0.464       0.907
MA106A-1-fine-anm-00247.dat            0.54      0.0442      -0.232      0.0766        1.21      0.0289     0.00741     -0.0917        5.47       0.882       0.446        0.84        0.62        2.42        1.97        1.14        1.95        1.15       0.531       0.914       0.656       0.603       0.961
MA106A-1-fine-anm-00249.dat           0.507      -0.041     -0.0872       0.053        1.12      -0.134     -0.0738      -0.185        5.69        0.86       0.454       0.823       0.542        2.24        1.39        1.34        1.33        1.36       0.786       0.956       0.852         0.8       0.971
MA106A-1-fine-anm-00250.dat           0.495     0.00829     -0.0255     -0.0252       0.866     -0.0416     0.00525      0.0661        5.26       0.914       0.572       0.897       0.517        1.74        1.37        1.15        1.37        1.15       0.743       0.975       0.821       0.797       0.987
MA106A-1-fine-anm-00252.dat           0.527     -0.0436      -0.134      0.0269        1.04     -0.0459     -0.0431      -0.134        5.41       0.887       0.508       0.859       0.534        2.07         1.7        1.14         1.7        1.14        0.61       0.946       0.719       0.681       0.975
MA106A-1-fine-anm-00254.dat           0.403      0.0538       0.065     -0.0107       0.758     -0.0235     -0.0129      0.0569        5.83       0.855       0.532       0.832       0.497        1.44        1.33        1.09        1.31        1.18       0.858       0.994       0.903       0.897       0.997
MA106A-1-fine-anm-00255.dat            0.78      -0.298     -0.0765    1.88e-17        1.46       0.128      0.0329       0.109        5.36       0.901       0.533       0.877       0.542        2.93        2.37        1.96        2.35        1.96       0.747       0.977       0.823       0.801       0.988
MA106A-1-fine-anm-00257.dat           0.532       0.244       0.134      0.0175        1.27      0.0216      0.0157      -0.104        5.98       0.809        0.42       0.756       0.489        2.54        1.71        1.18        1.61        1.29       0.638       0.938       0.741       0.683       0.962
MA106A-1-fine-anm-00258.dat           0.508       0.269       0.195    2.04e-17        1.34     -0.0485      -0.149     -0.0738         6.3       0.782       0.379       0.715       0.529        2.54        2.11        1.12         2.1        1.15       0.498       0.899       0.628        0.57       0.956
MA106A-1-fine-anm-00259.dat           0.495      -0.238       0.288     -0.0235        1.18      0.0611      0.0962      0.0723        5.97       0.835        0.42        0.79       0.523        2.37        1.86        1.13        1.75         1.4       0.688       0.961       0.779       0.744       0.979
MA106A-1-fine-anm-00260.dat           0.428     -0.0649      0.0472      0.0441       0.994     0.00606      0.0044     -0.0592        5.79       0.846       0.431       0.812       0.472        1.99        1.21        1.04        1.21        1.06       0.682       0.944       0.774       0.716       0.964
MA106A-1-fine-anm-00261.dat           0.408      -0.276      -0.109    1.82e-17        1.22      0.0159     -0.0834       -0.04        6.11       0.797       0.335       0.737       0.523        2.46        1.69       0.959        1.69       0.925       0.454       0.867       0.591       0.513       0.935
MA106A-1-fine-anm-00262.dat           0.427     -0.0283       0.087      0.0174       0.882     -0.0121      0.0114      -0.131         5.9       0.848       0.485       0.813       0.497        1.77        1.31        1.16        1.27        1.17       0.785       0.975       0.851       0.823       0.985
MA106A-1-fine-anm-00263.dat            0.46      -0.315      0.0399      0.0607        1.06       0.148       0.107       -0.22        5.83       0.852       0.436       0.815       0.502        2.12        1.37        1.08        1.36        1.13       0.668       0.946       0.764       0.711       0.967
MA106A-1-fine-anm-00264.dat           0.637     -0.0767      -0.163     -0.0585        1.21     -0.0369      0.0784       0.119        5.41       0.908       0.528       0.884       0.592        2.31        2.15        1.45        2.15        1.45       0.649       0.961       0.749       0.722       0.983
MA106A-1-fine-anm-00265.dat            0.58      -0.153      0.0842      -0.011        1.14    -0.00917     0.00666      0.0897        5.36       0.905       0.511       0.877       0.606         2.2        1.93        1.36        1.93        1.36       0.659       0.962       0.757       0.729       0.983
MA106A-1-fine-anm-00267.dat           0.841      -0.297      -0.163      0.0213        2.19      0.0167     -0.0874        0.14        5.61       0.864       0.384       0.807        0.62        4.39        2.65        1.72        2.65        1.72       0.505       0.887       0.634       0.552       0.936
MA106A-1-fine-anm-00268.dat           0.427      0.0274      0.0199       0.016       0.793     0.00657      -0.104      0.0414        5.83       0.874       0.538       0.856        0.45        1.58        1.26           1        1.26           1       0.711        0.97       0.797        0.77       0.985
MA106A-1-fine-anm-00269.dat           0.439       0.209     -0.0265      0.0267        1.23     -0.0469     0.00592      -0.119        6.21       0.753       0.357       0.704       0.432        2.52        1.56         1.2        1.53        1.26        0.64       0.935       0.743       0.679       0.959
MA106A-1-fine-anm-00270.dat           0.405        0.24       0.174      0.0565        1.21      0.0622     -0.0752      0.0709        6.24       0.785       0.334       0.722       0.537         2.4        2.07        1.15        2.06        1.09       0.492       0.896       0.623       0.566       0.956
MA106A-1-fine-anm-00271.dat           0.453        0.53     -0.0669    3.27e-17        1.67      0.0771       0.164     -0.0465        6.09        0.79       0.271       0.684       0.574        3.37        1.49        1.04        1.48        1.03       0.461       0.839       0.597       0.467       0.885
MA106A-1-fine-anm-00273.dat            0.57      0.0138       0.219    1.34e-17        1.37     -0.0974    1.19e-17      -0.207        5.75       0.851       0.417        0.81       0.561        2.75        1.96         1.3        1.94        1.21       0.523       0.905       0.649       0.585       0.952
MA106A-1-fine-anm-00275.dat           0.467        0.12       0.113      0.0654        1.04      0.0312     -0.0492     -0.0621        5.62        0.88       0.449       0.841       0.586        2.08        1.72        1.04        1.72        1.04       0.552       0.925       0.673       0.625       0.966
MA106A-1-fine-anm-00276.dat           0.607       0.114     -0.0292      0.0382        1.16     -0.0213    2.61e-18      -0.168        5.36       0.907       0.525       0.877       0.612        2.31        1.69        1.33        1.68        1.33       0.676       0.958       0.771       0.732       0.976
MA106A-1-fine-anm-00277.dat           0.464    -0.00468      0.0745      0.0192         1.1      -0.077    9.43e-18    4.72e-18        5.63        0.86       0.424       0.817       0.477        2.19        1.13       0.974        1.11        1.18       0.752       0.932       0.827       0.747       0.953
MA106A-1-fine-anm-00278.dat           0.375       0.013      -0.207       0.013       0.847      -0.065      0.0472      -0.111        6.27       0.813       0.443       0.777       0.499        1.69        1.45       0.993        1.44       0.996       0.638       0.956       0.741       0.709        0.98
MA106A-1-fine-anm-00279.dat           0.385    -0.00867       0.138     -0.0449       0.843     -0.0796    9.74e-18      0.0437        5.69       0.856       0.458       0.822       0.497        1.66        1.37       0.903        1.36       0.918        0.61       0.946        0.72       0.681       0.975
MA106A-1-fine-anm-00281.dat           0.747      -0.203      0.0256       0.039        2.32      0.0933      0.0118      -0.148        6.38       0.772       0.322       0.705       0.497        4.68        2.72        1.64        2.72        1.64       0.461       0.861       0.596       0.503       0.921
MA106A-1-fine-anm-00283.dat           0.583       0.224      -0.163     -0.0711        1.41     -0.0999       0.212      0.0148        5.68       0.851       0.414       0.799       0.608        2.78        1.83        1.28        1.83        1.28       0.568       0.919       0.686       0.622       0.955
MA106A-1-fine-anm-00284.dat           0.576      -0.194      -0.235      0.0385        1.45      0.0158      0.0336      0.0175        5.86       0.837       0.397       0.785       0.595        2.83        2.61        1.23         2.6        1.22       0.451       0.873       0.588       0.526       0.949
MA106A-1-fine-anm-00286.dat           0.542       0.257           0      0.0162         1.1     -0.0905      0.0498     -0.0656        5.61       0.861       0.492       0.826       0.537         2.2        1.96        1.33        1.95        1.28       0.618       0.951       0.726       0.692       0.978
MA106A-1-fine-anm-00287.dat           0.808      0.0234      -0.123     -0.0407        2.02    -0.00341      0.0543      0.0215        5.55       0.876         0.4       0.824        0.66        4.05        2.69        1.68        2.69        1.67       0.507       0.894       0.636       0.564       0.945
MA106A-1-fine-anm-00288.dat           0.385    -0.00722      -0.115      0.0219       0.995      0.0288     -0.0888      -0.024           6       0.828       0.387       0.786       0.504        1.99        1.34        1.07        1.34        1.07       0.651       0.946       0.751       0.702       0.969
MA106A-1-fine-anm-00289.dat            0.45     -0.0835       0.257     -0.0341        1.23      0.0754           0      0.0803        5.86       0.825       0.365       0.763       0.573        2.47        1.65        1.13        1.57        1.07       0.546       0.908       0.668       0.597       0.948
MA106A-1-fine-anm-00290.dat           0.483     0.00235      0.0374     -0.0516        1.03     -0.0499      -0.154       0.076        5.49       0.867        0.47       0.828       0.547        2.05        1.48        1.03        1.48        1.03       0.591       0.933       0.704       0.653       0.965
MA106A-1-fine-anm-00291.dat           0.431     0.00608     -0.0966      0.0249        1.05       0.109      0.0138      0.0139        5.82       0.825        0.41       0.786       0.507        2.09        1.36        1.16        1.34        1.13       0.676       0.948        0.77       0.718       0.968
MA106A-1-fine-anm-00292.dat           0.466      0.0204      0.0148      0.0183       0.746       0.028     -0.0442      -0.072        5.45       0.909       0.625       0.897       0.462        1.47        1.28        1.06        1.28        1.06       0.776       0.984       0.844        0.83       0.992
MA106A-1-fine-anm-00293.dat            0.71       -0.21       0.083     -0.0579        1.33     0.00988     0.00254     0.00561        5.63       0.881       0.532       0.859       0.452        2.68        2.08        1.69        2.08        1.69       0.716        0.97         0.8       0.772       0.984
MA106A-1-fine-anm-00295.dat           0.403     -0.0965      -0.053      0.0139       0.869      0.0307    -0.00789      0.0577        5.69       0.843       0.463       0.802       0.488        1.73        1.25       0.994        1.24       0.967       0.659       0.953       0.757       0.715       0.974
MA106A-1-fine-anm-00299.dat            0.43       0.169      0.0927      0.0121       0.797     -0.0865     -0.0812    7.27e-18        5.69       0.862       0.539        0.84       0.464         1.6        1.44        1.03        1.44        1.05       0.691       0.971       0.782       0.759       0.986
MA106A-1-fine-anm-00300.dat           0.604     -0.0114      -0.182      0.0468        1.28      0.0787       0.167     -0.0353        5.62       0.861       0.473       0.825       0.536        2.56        1.79        1.46        1.74        1.48       0.701       0.958       0.789       0.747       0.975
MA106A-1-fine-anm-00306.dat           0.485      -0.112      -0.105     -0.0395       0.958      0.0883       0.139      0.0776        5.67       0.869       0.506       0.841       0.504        1.91         1.4        1.16         1.4        1.16       0.707       0.965       0.793        0.76        0.98
MA106A-1-fine-anm-00307.dat           0.465      -0.284      0.0359     -0.0736        1.04       0.033     -0.0702     -0.0199        5.57       0.858       0.448       0.812       0.563        2.08        1.44        1.07        1.44        1.06       0.614       0.938       0.723       0.671       0.966
MA106A-1-fine-anm-00308.dat           0.423      0.0474     -0.0344     0.00369       0.712     -0.0412     -0.0052     -0.0755        5.45       0.893       0.594       0.877       0.483        1.42        1.23        1.04        1.22        1.03       0.782       0.985       0.849       0.834       0.992
MA106A-1-fine-anm-00310.dat           0.498       0.191      -0.139      0.0937        1.03     -0.0252       0.132      0.0345        5.41       0.892       0.484       0.858       0.563        2.01        1.59         1.2        1.59        1.16       0.651       0.956       0.751       0.716       0.978
MA106A-1-fine-anm-00311.dat           0.639       0.147     -0.0186     -0.0382        1.41       -0.13      0.0713      -0.108        6.06       0.817       0.454       0.783       0.439        2.78        2.22        1.85        2.22        1.85       0.745       0.976       0.822         0.8       0.987
MA106A-1-fine-anm-00313.dat           0.384     -0.0971      0.0384     -0.0491       0.707     -0.0237      0.0061     -0.0135        5.45       0.888       0.542       0.867       0.507        1.39        1.19       0.974        1.18       0.985       0.769       0.983       0.839       0.823       0.991
MA106A-1-fine-anm-00314.dat           0.443      0.0328      -0.013     -0.0892       0.761    -0.00217      0.0345      0.0734         5.3         0.9       0.583       0.883       0.508        1.51        1.39         1.1        1.39         1.1       0.756       0.983        0.83       0.815       0.992
MA106A-1-fine-anm-00316.dat           0.411      0.0716      0.0184     -0.0694       0.798     -0.0461    -0.00582     -0.0988        5.57       0.863       0.514       0.842       0.469         1.6        1.22        1.21        1.22        1.21       0.867       0.986       0.909       0.894       0.992
MA106A-1-fine-anm-00317.dat           0.374       0.156           0     -0.0198       0.825      -0.106      0.0134    -0.00673        5.83        0.84       0.453       0.807        0.52         1.6        1.24       0.973        1.24       0.973       0.692       0.965       0.782       0.752       0.982
MA106A-1-fine-anm-00318.dat           0.496       0.219      -0.121     -0.0316       0.995     -0.0628      0.0161      0.0536        5.77       0.847       0.498       0.822       0.472        1.99        1.61        1.17        1.61        1.17       0.656       0.959       0.755       0.722        0.98
MA106A-1-fine-anm-00319.dat           0.367       0.234      0.0296      0.0298       0.895      0.0355     -0.0334     -0.0887         6.1       0.827        0.41        0.78       0.533        1.77        1.53       0.864        1.53       0.864       0.526       0.914       0.652       0.601       0.963
MA106A-1-fine-anm-00320.dat           0.502     -0.0257      0.0546     -0.0038       0.883      0.0359     -0.0434      0.0681        5.58       0.901       0.569       0.883       0.494        1.77        1.36        1.15        1.33        1.18       0.767       0.976       0.838       0.813       0.986
MA106A-1-fine-anm-00321.dat           0.406       0.032     -0.0301     -0.0363        1.14      -0.126       0.118     -0.0443        6.02       0.801       0.355       0.741       0.518        2.24        1.45       0.918        1.45       0.918       0.509       0.894       0.637       0.563       0.943
MA106A-1-fine-anm-00322.dat           0.552      0.0409     -0.0225      -0.118        1.05     0.00378      0.0116       0.194        5.67       0.863       0.524       0.843       0.443        2.11        1.65        1.34        1.65        1.34       0.719       0.971       0.802       0.775       0.984
MA106A-1-fine-anm-00323.dat           0.389       0.129      0.0512      0.0176       0.858    -0.00332      0.0527       0.133         5.4       0.873       0.453       0.845       0.542        1.72        1.26        1.01        1.26        1.01       0.687       0.961       0.778       0.743       0.978
MA106A-1-fine-anm-00325.dat            0.46       0.132     -0.0167     -0.0625       0.949     -0.0228      -0.119     0.00764        5.46       0.875       0.484       0.841       0.536        1.89        1.31        1.11        1.31        1.11       0.705        0.96       0.792       0.753       0.976
MA106A-1-fine-anm-00326.dat           0.437      0.0403     -0.0222    2.82e-18       0.738     -0.0164      0.0042     -0.0123        5.57       0.918       0.592       0.902       0.518        1.46        1.29        1.11        1.29        1.11       0.811       0.989       0.869       0.859       0.994
MA106A-1-fine-anm-00327.dat           0.503       0.143           0      0.0272        0.97      -0.135      0.0171      -0.035        5.49       0.875       0.519       0.849       0.473        1.91        1.36        1.17        1.36        1.17       0.724       0.965       0.806       0.771        0.98
MA106A-1-fine-anm-00329.dat           0.476      -0.139       -0.13      0.0488       0.924     0.00305      0.0485     -0.0267        5.71       0.869       0.515        0.84       0.495        1.85        1.49        1.19        1.49        1.12       0.677       0.964       0.771       0.741       0.982
MA106A-1-fine-anm-00330.dat           0.542      0.0128      -0.204      0.0524        1.38    -0.00752        0.12      -0.076        5.77       0.834       0.394       0.781       0.616        2.62        2.15        1.14        2.15        1.14       0.478       0.887       0.611        0.55       0.951
MA106A-1-fine-anm-00332.dat             0.5       -0.29      -0.115      0.0395        1.14       0.112           0      0.0288        5.39       0.904       0.439       0.871       0.649        2.28        1.81        1.05        1.81        1.05       0.515       0.906       0.642       0.586       0.958
MA106A-1-fine-anm-00333.dat           0.511       0.121      -0.373     -0.0247        1.49      -0.167       0.156      0.0289        5.97       0.822       0.342       0.768       0.521        2.99        1.83        1.12        1.82        1.12        0.48       0.875       0.613       0.528       0.931
MA106A-1-fine-anm-00334.dat           0.416      -0.155     -0.0196     -0.0298       0.822      0.0749      0.0412       0.103        5.47       0.864       0.506       0.831       0.546        1.65        1.45        1.01        1.45        1.01       0.655       0.961       0.754       0.726       0.982
MA106A-1-fine-anm-00336.dat            0.55      -0.259    3.17e-17     -0.0842         1.4     -0.0205     -0.0435       0.187        6.09       0.807       0.393        0.75       0.545        2.78        2.11        1.19        2.09         1.2       0.499       0.896       0.629       0.566       0.952
MA106A-1-fine-anm-00337.dat           0.361      -0.153     -0.0606      0.0314        1.25      0.0974      -0.153     -0.0719         6.7        0.75        0.29       0.679       0.464        2.49        1.27       0.853        1.26       0.853       0.482       0.861       0.614       0.506       0.909
MA106A-1-fine-anm-00338.dat           0.335     0.00648       0.103     -0.0265       0.698     -0.0176    -0.00222     -0.0129        6.03       0.855       0.479       0.828       0.492        1.39        1.22       0.859        1.22       0.859       0.661       0.963       0.758       0.731       0.983
MA106A-1-fine-anm-00339.dat           0.399      -0.137       0.165       0.118       0.943     -0.0173     -0.0367     -0.0491        5.67       0.859       0.423       0.821       0.565        1.89        1.46       0.993        1.46       0.972       0.585       0.935       0.699       0.652       0.968
MA106A-1-fine-anm-00341.dat           0.404      -0.349    4.28e-17      -0.022         1.4      0.0294      -0.154      0.0996        6.34       0.779        0.29        0.69       0.583        2.81        1.67        0.87        1.67        0.87       0.402       0.824       0.544       0.445       0.907
MA106A-1-fine-anm-00342.dat           0.696       0.426       0.169      0.0289        1.53      -0.107    1.31e-17       0.194        5.88       0.833       0.455       0.784       0.566        3.06        2.54        1.56        2.54        1.56       0.559       0.928       0.679       0.632       0.967
MA106A-1-fine-anm-00343.dat           0.467      0.0609     -0.0736     -0.0525           1     -0.0128      0.0395       0.105        5.59       0.859       0.466       0.824       0.512        2.02        1.58         1.2        1.58         1.2       0.673       0.961       0.768       0.735        0.98
MA106A-1-fine-anm-00344.dat           0.325      -0.227     -0.0898     -0.0154       0.786    -0.00289    -0.00455     -0.0136        5.71        0.85       0.414       0.803       0.554        1.46        1.32       0.728        1.32       0.726       0.523       0.914       0.649         0.6       0.964
MA106A-1-fine-anm-00348.dat           0.454       0.476      0.0601      0.0915        1.16       0.035       0.108    6.94e-18           6       0.827        0.39       0.771       0.538        2.32        1.61        1.03        1.61        1.03       0.535       0.909       0.659       0.595       0.953
MA106A-1-fine-anm-00349.dat           0.481      -0.277      0.0711       0.113       0.998      0.0752       0.118     -0.0771        5.43        0.89       0.482       0.864       0.538           2        1.41        1.28        1.41        1.28       0.765       0.971       0.837       0.805       0.982
MA106A-1-fine-anm-00350.dat           0.513      0.0748     -0.0702    -0.00646       0.854     -0.0519      0.0285      0.0279        5.31       0.904       0.601       0.889       0.506        1.71        1.53        1.14        1.34        1.35       0.892        0.99       0.927       0.915       0.994
MA106A-1-fine-anm-00352.dat             0.4       0.251       0.138      0.0362       0.887       -0.07      -0.018     -0.0186        5.63       0.848       0.452       0.812       0.517        1.78        1.71       0.871        1.71       0.871       0.499       0.902       0.629       0.576        0.96
MA106A-1-fine-anm-00353.dat           0.419       0.037     -0.0147      0.0219       0.913      0.0141    -0.00559       -0.12        5.69       0.891       0.459       0.853       0.577        1.83        1.16       0.959        1.16       0.968       0.666       0.944       0.762       0.708       0.966
MA106A-1-fine-anm-00354.dat           0.433      0.0213     -0.0656    -0.00434        0.76      -0.054     0.00682     -0.0658        5.57       0.883        0.57       0.867       0.474        1.48        1.26        1.22        1.26        1.22       0.892       0.994       0.927        0.92       0.997
MA106A-1-fine-anm-00356.dat           0.482      0.0642      0.0776      0.0639       0.991      -0.104     -0.0268      -0.101        5.67       0.838       0.487       0.809       0.497        1.99        1.57        1.18        1.57        1.18       0.667        0.96       0.763        0.73        0.98
MA106A-1-fine-anm-00357.dat           0.408      0.0613      0.0966      0.0726        1.05     -0.0353       0.109     -0.0726        5.84       0.826       0.388        0.78       0.522        2.11        1.57       0.922        1.55       0.965       0.533       0.912       0.658       0.599       0.957
MA106A-1-fine-anm-00358.dat           0.386       0.222      0.0879      0.0613       0.868     -0.0759     -0.0301     -0.0449        6.03       0.829       0.445       0.781       0.507        1.71        1.37       0.956        1.37       0.942       0.616       0.947       0.724       0.685       0.974
MA106A-1-fine-anm-00359.dat           0.376     -0.0562      0.0528      0.0305        0.74     -0.0345     -0.0324     -0.0504        5.62       0.868       0.508       0.843        0.47        1.48        1.16       0.822        1.13       0.881        0.68       0.961       0.773        0.74        0.98
